
[Name]
parachute_model_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
-3.14921215e-02, -5.06868541e-01, 7.04437844e-04, 2.23778133e+01
-3.06277592e-02, -5.06846428e-01, -7.36141251e-03, 1.98833294e+01
-1.39057180e-02, -5.06947458e-01, 2.82644834e-02, -1.56657686e+01
-3.12886015e-02, -5.06893456e-01, 3.64326918e-03, 2.18152180e+01
2.46448927e-02, -5.06869674e-01, 1.96183417e-02, -5.59309578e+00
-3.11947521e-02, -5.06885648e-01, 4.37464006e-03, 2.13981113e+01
-3.12783048e-02, -5.06898284e-01, -3.73064261e-03, 2.17647476e+01
1.65872723e-02, -5.06887674e-01, -2.67789550e-02, -1.78536396e+01
-2.82239560e-02, -5.06810188e-01, -1.39877917e-02, 1.34890251e+01
1.72366817e-02, -5.06896138e-01, 2.63656378e-02, -1.60849342e+01
1.95880439e-02, -5.06899655e-01, -2.46689804e-02, -1.36592035e+01
-6.46252697e-03, -5.06896496e-01, 3.08299493e-02, -2.38317738e+01
-1.65737402e-02, -5.06903172e-01, 2.67873313e-02, -1.17877226e+01
-2.67936755e-02, -5.06895721e-01, -1.65634826e-02, 9.83982754e+00
6.33594440e-03, -5.06848991e-01, -3.08562126e-02, -2.63621235e+01
2.64083780e-02, -5.06905973e-01, 1.71711277e-02, -3.90468025e+00
-1.64375752e-02, -5.06831229e-01, -2.68711019e-02, -1.17961988e+01
-2.67862808e-02, -5.06897449e-01, 1.65754389e-02, 9.55654144e+00
2.82345749e-02, -5.06865203e-01, -1.39663462e-02, -2.47642398e+00
-2.91254204e-02, -5.06910026e-01, -1.19983284e-02, 1.57862883e+01
2.71910615e-02, -5.06725490e-01, 1.59027111e-02, -3.49901080e+00
-3.06569338e-02, -5.06824315e-01, 7.23894965e-03, 1.98913517e+01
2.63884589e-02, -5.06906509e-01, -1.72017235e-02, -3.43841386e+00
-4.43821447e-03, -5.06907284e-01, -3.11857704e-02, -2.49629593e+01
-3.66408657e-03, -5.06903708e-01, -3.12861726e-02, -2.56415195e+01
6.36587525e-03, -5.06854296e-01, 3.08500510e-02, -2.60333691e+01
-7.22473999e-03, -5.06902099e-01, -3.06602865e-02, -2.33123722e+01
1.66030396e-02, -5.06902516e-01, 2.67691817e-02, -1.70334949e+01
3.08394544e-02, -5.06817460e-01, 6.41701790e-03, -3.26126552e+00
-3.01346332e-02, -5.06982446e-01, -9.17354226e-03, 1.86192741e+01
-3.00929565e-02, -5.06929040e-01, 9.30935238e-03, 1.83473797e+01
-7.36734015e-04, -5.06932557e-01, -3.14913839e-02, -2.69993420e+01
2.46312674e-02, -5.06877482e-01, -1.96354464e-02, -5.72808123e+00
-2.91240960e-02, -5.06916106e-01, 1.20015433e-02, 1.57765474e+01
-2.63868403e-02, -5.06909609e-01, -1.72042046e-02, 8.71968651e+00
-2.71910671e-02, -5.06730378e-01, -1.59027018e-02, 1.06158762e+01
1.89776067e-02, -5.06920159e-01, 2.51416080e-02, -1.37781782e+01
2.71763206e-02, -5.06734312e-01, -1.59278885e-02, -2.81428266e+00
2.83096712e-02, -5.06579459e-01, 1.38134919e-02, -3.20550227e+00
-2.71826666e-02, -5.06733596e-01, 1.59170553e-02, 1.05131464e+01
-1.72104686e-02, -5.06916940e-01, 2.63827555e-02, -1.06360054e+01
2.59555764e-02, -5.06757796e-01, -1.78481955e-02, -3.96708703e+00
-9.35214665e-03, -5.06919682e-01, -3.00796833e-02, -2.12058983e+01
-2.51434837e-02, -5.06816626e-01, 1.89751219e-02, 5.48811579e+00
-1.06749795e-02, -5.06524324e-01, -2.96360403e-02, -2.01154003e+01
2.59741135e-02, -5.06759226e-01, 1.78212076e-02, -4.24832582e+00
-2.63872780e-02, -5.06915092e-01, 1.72035340e-02, 8.59625340e+00
-5.38930809e-03, -5.06743312e-01, -3.10355499e-02, -2.46383762e+01
1.89367570e-02, -5.06941259e-01, -2.51723919e-02, -1.45548296e+01
1.00182965e-02, -5.06908894e-01, -2.98644230e-02, -2.44623318e+01
-1.89921744e-02, -5.06931245e-01, -2.51306053e-02, -7.04593086e+00
3.08296196e-02, -5.06842256e-01, -6.46410184e-03, -2.49067402e+00
-1.48552777e-02, -5.06980598e-01, -2.77771633e-02, -1.41043787e+01
-3.66732245e-03, -5.06923020e-01, 3.12857926e-02, -2.54112854e+01
-1.89908221e-02, -5.06944835e-01, 2.51316279e-02, -7.51198816e+00
-1.06602218e-02, -5.06530643e-01, 2.96413507e-02, -2.01677971e+01
-2.59502623e-02, -5.06756365e-01, -1.78559218e-02, 7.62211084e+00
1.47026191e-02, -5.06917715e-01, 2.78582666e-02, -1.92400074e+01
2.96035819e-02, -5.06517529e-01, -1.07646631e-02, -2.51176524e+00
-3.08213234e-02, -5.06801546e-01, -6.50353963e-03, 2.04047184e+01
-2.51427852e-02, -5.06795108e-01, -1.89760476e-02, 5.47628212e+00
-4.40184027e-03, -5.06964862e-01, 3.11909262e-02, -2.48706722e+01
1.83735117e-02, -5.06731570e-01, 2.55864039e-02, -1.47305765e+01
-1.47259654e-02, -5.06922245e-01, 2.78459322e-02, -1.44710360e+01
3.12976502e-02, -5.07002056e-01, -3.56468977e-03, -2.12721062e+00
-7.19366875e-03, -5.06921172e-01, 3.06675918e-02, -2.31671543e+01
2.96449587e-02, -5.06556273e-01, 1.06501859e-02, -3.19294715e+00
1.34214228e-02, -5.06529748e-01, 2.84976382e-02, -2.07581520e+01
-2.59419456e-02, -5.06764114e-01, 1.78680010e-02, 7.41381884e+00
1.46636749e-02, -5.06921887e-01, -2.78787855e-02, -2.00922604e+01
-2.22586952e-02, -5.06531298e-01, 2.22890228e-02, -1.26108956e+00
9.41820536e-03, -5.06930947e-01, 3.00590657e-02, -2.41621857e+01
-2.32860018e-02, -5.06791830e-01, 2.12134887e-02, 1.13518667e+00
2.78552119e-02, -5.06679237e-01, 1.47084054e-02, -3.29961610e+00
3.00797578e-02, -5.06941795e-01, -9.35190823e-03, -2.53368759e+00
1.19567942e-02, -5.06936550e-01, -2.91424971e-02, -2.26548481e+01
-3.08167338e-02, -5.06930888e-01, 6.52525667e-03, 2.04474430e+01
1.20823970e-02, -5.06810844e-01, 2.90906467e-02, -2.21732998e+01
-2.06556618e-02, -5.06543040e-01, -2.37822141e-02, -4.30753231e+00
2.33113114e-02, -5.06926596e-01, 2.11856738e-02, -7.40847397e+00
-4.84802434e-03, -2.01519746e-02, 1.76587760e-01, -6.76386642e+01
3.66168795e-03, -5.06918788e-01, -3.12864520e-02, -2.70163288e+01
2.55514439e-02, -5.06551445e-01, -1.84220988e-02, -4.44745874e+00
4.63497173e-03, -2.03650277e-02, 1.76569030e-01, -3.64272079e+01
-2.22698394e-02, -5.06541669e-01, -2.22778879e-02, -9.28755164e-01
3.11911274e-02, -5.06945133e-01, 4.40041069e-03, -2.88509059e+00
2.91255545e-02, -5.06799161e-01, 1.19980033e-02, -3.15579200e+00
3.14680301e-02, -5.06920516e-01, 1.41880475e-03, -2.27383351e+00
-1.73054952e-02, -5.06850481e-01, -2.63205208e-02, -1.03832569e+01
-1.81682296e-02, -5.06782055e-01, -2.57325768e-02, -9.14302540e+00
-3.10668778e-02, -5.06702602e-01, -5.20568714e-03, 2.09329357e+01
3.12887840e-02, -5.06957352e-01, 3.64170689e-03, -2.71100497e+00
2.12051217e-02, -5.06788790e-01, 2.32936218e-02, -1.04366922e+01
2.32867096e-02, -5.06926537e-01, -2.12127138e-02, -7.61881495e+00
2.75219958e-02, -5.06573021e-01, 1.53228529e-02, -3.36922026e+00
7.12802121e-03, -5.06927073e-01, -3.06829158e-02, -2.60778904e+01
-2.96382960e-02, -5.06599367e-01, -1.06687127e-02, 1.69422207e+01
-3.03215515e-02, -5.06707609e-01, 8.53542984e-03, 1.89229813e+01
-2.75256429e-02, -5.06549895e-01, -1.53162973e-02, 1.14610233e+01
2.55673639e-02, -5.06554842e-01, 1.83999985e-02, -4.58755636e+00
3.70884524e-03, -5.06924748e-01, 3.12808976e-02, -2.67395248e+01
2.22310945e-02, -5.06691217e-01, -2.23165508e-02, -9.59294891e+00
-2.78494041e-02, -5.06817341e-01, 1.47194015e-02, 1.21417856e+01
3.04783490e-02, -5.06621182e-01, -7.95740727e-03, -2.57802534e+00
2.91100014e-02, -5.06934822e-01, -1.20356902e-02, -2.49948907e+00
-2.75184941e-02, -5.06555915e-01, 1.53291384e-02, 1.11490726e+01
-2.11885851e-02, -5.06813765e-01, -2.33086664e-02, -2.87069201e+00
-2.78448202e-02, -5.06824434e-01, -1.47280702e-02, 1.24775038e+01
7.24525237e-03, -5.06932080e-01, 3.06554455e-02, -2.55942898e+01
2.75096577e-02, -5.06576896e-01, -1.53449923e-02, -2.64762831e+00
2.51371861e-02, -5.06812572e-01, -1.89834647e-02, -4.97412443e+00
4.60196519e-03, -5.07009268e-01, 3.11620273e-02, -2.63488445e+01
-1.19494060e-02, -5.06929755e-01, -2.91455276e-02, -1.80390682e+01
-9.29317158e-03, -5.06834030e-01, 3.00979558e-02, -2.15538540e+01
-3.14662457e-02, -5.06958604e-01, -1.45787944e-03, 2.24689770e+01
-1.19465310e-02, -5.06934524e-01, 2.91467048e-02, -1.82507038e+01
-2.11346522e-02, -5.06948233e-01, 2.33575795e-02, -3.17406487e+00
1.57061650e-03, -5.06934404e-01, 3.14608216e-02, -2.69267254e+01
3.11724488e-02, -5.07009804e-01, -4.53083450e-03, -2.21163630e+00
1.77906342e-02, -5.06550193e-01, -2.59950645e-02, -1.61745586e+01
2.78405081e-02, -5.06818473e-01, -1.47362184e-02, -2.55552649e+00
-3.03656682e-02, -5.06589115e-01, -8.37712642e-03, 1.89581966e+01
-1.55695630e-02, -5.06571233e-01, -2.73831841e-02, -1.31023188e+01
-2.42269505e-02, -5.06622016e-01, 2.01321859e-02, 3.06029463e+00
1.59805175e-02, -5.06655216e-01, -2.71454062e-02, -1.86121254e+01
4.56094416e-03, -5.07008314e-01, -3.11680585e-02, -2.67768211e+01
5.28380694e-03, -5.06588042e-01, -3.10536865e-02, -2.67590046e+01
-1.12665845e-02, -5.06433666e-01, -2.94162221e-02, -1.96908665e+01
-3.14665288e-02, -5.06955862e-01, 1.45176926e-03, 2.22949219e+01
-2.55572274e-02, -5.06586075e-01, -1.84140746e-02, 6.42495728e+00
2.51463708e-02, -5.06812751e-01, 1.89712960e-02, -5.00719643e+00
-5.77419717e-03, -5.06540000e-01, 3.09662502e-02, -2.45041027e+01
-3.05074062e-02, -5.06561577e-01, 7.84526765e-03, 1.92853928e+01
9.26480163e-03, -5.06867647e-01, -3.01067010e-02, -2.50081768e+01
5.29337255e-03, -5.06594658e-01, 3.10520567e-02, -2.64892044e+01
-2.55572684e-02, -5.06582499e-01, 1.84140187e-02, 6.25033379e+00
3.14971358e-02, -5.06785214e-01, 4.24688827e-04, -2.12171364e+00
-1.53638201e-03, -5.06831825e-01, -3.14625092e-02, -2.64425259e+01
3.14670429e-02, -5.06941378e-01, -1.44058873e-03, -2.01824331e+00
-3.14999409e-02, -5.06705582e-01, -6.14303572e-05, 2.22945919e+01
-2.88280984e-03, -5.06697595e-01, -3.13678086e-02, -2.58969040e+01
1.77798886e-02, -5.06593943e-01, 2.60024164e-02, -1.55355558e+01
3.03054508e-02, -5.06821036e-01, -8.59242212e-03, -2.55263805e+00
1.59941670e-02, -5.06661117e-01, 2.71373652e-02, -1.79179993e+01
-1.12513378e-02, -5.06442308e-01, 2.94220559e-02, -1.94315281e+01
-1.78162325e-02, -5.06562293e-01, 2.59775259e-02, -1.00784254e+01
3.09811160e-02, -5.06470978e-01, 5.69389574e-03, -3.20545316e+00
-3.11025176e-02, -5.06675124e-01, 4.98832902e-03, 2.10165024e+01
2.19744667e-02, -5.06786048e-01, 2.25692894e-02, -9.38022423e+00
-1.53199723e-02, -5.06679893e-01, 2.75235977e-02, -1.37804356e+01
1.50006067e-03, -5.07003605e-01, -3.14642638e-02, -2.71925030e+01
1.83093790e-02, -5.06813526e-01, -2.56323367e-02, -1.55137672e+01
-2.86653657e-02, -5.06767035e-01, 1.30593572e-02, 1.43610611e+01
-3.09524126e-02, -5.06567597e-01, -5.84792253e-03, 2.05062771e+01
2.39434913e-02, -5.06792367e-01, -2.04684939e-02, -6.64643955e+00
-2.95086857e-02, -5.06691217e-01, 1.10221356e-02, 1.66542110e+01
1.12753743e-02, -5.06474555e-01, -2.94128545e-02, -2.33679199e+01
-3.85763744e-18, -5.07226408e-01, 3.15000005e-02, -2.66341362e+01
-7.94346910e-03, -5.06648302e-01, -3.04819830e-02, -2.27001553e+01
3.09697930e-02, -5.06560147e-01, -5.75517211e-03, -2.43975425e+00
-2.87241046e-03, -5.06734490e-01, 3.13687623e-02, -2.60958023e+01
-5.16485423e-03, -5.06837487e-01, 3.10736913e-02, -2.47447910e+01
1.06416661e-02, -5.06694555e-01, -2.96480171e-02, -2.38225651e+01
-1.83414984e-02, -5.06838024e-01, 2.56093629e-02, -8.55492306e+00
2.98333298e-02, -5.06619632e-01, -1.01105152e-02, -2.52732587e+00
-3.09891030e-02, -5.06696999e-01, 5.65027120e-03, 2.06857414e+01
-1.58555228e-02, -5.06775260e-01, 2.72186045e-02, -1.30516586e+01
2.39671040e-02, -5.06785512e-01, 2.04408392e-02, -6.51528502e+00
-3.13565284e-02, -5.06675899e-01, 3.00302333e-03, 2.18955784e+01
2.94253267e-02, -5.06711245e-01, 1.12427836e-02, -3.13700414e+00
3.13988663e-02, -5.06820679e-01, -2.52213026e-03, -2.06891179e+00
1.11062443e-02, -5.06693661e-01, 2.94771325e-02, -2.30786877e+01
3.14190835e-02, -5.06860077e-01, 2.25635595e-03, -2.46864605e+00
-7.91746937e-03, -5.06705999e-01, 3.04887462e-02, -2.27720737e+01
1.54271098e-02, -5.06835997e-01, 2.74636913e-02, -1.83820610e+01
3.10843587e-02, -5.06629705e-01, 5.10025956e-03, -3.10052443e+00
1.54007720e-02, -5.06838620e-01, -2.74784695e-02, -1.92258778e+01
-2.38054469e-02, -5.06784558e-01, 2.06288807e-02, 2.28570557e+00
1.29614705e-02, -5.06790698e-01, -2.87097599e-02, -2.20038662e+01
2.92377686e-03, -5.06776929e-01, -3.13640162e-02, -2.71852169e+01
-3.13560814e-02, -5.06680727e-01, -3.00770183e-03, 2.17880802e+01
-1.30789448e-02, -5.06747603e-01, -2.86564343e-02, -1.68439655e+01
2.85001025e-02, -5.07423580e-01, 1.34161916e-02, -3.33605194e+00
2.97744572e-03, -5.06713927e-01, 3.13589685e-02, -2.67188206e+01
-2.94181779e-02, -5.06792009e-01, -1.12614734e-02, 1.64936695e+01
-8.58870521e-03, -5.06491482e-01, 3.03065032e-02, -2.20838757e+01
2.85588000e-02, -5.07483065e-01, -1.32907853e-02, -2.50822806e+00
-1.29836341e-02, -5.06835639e-01, 2.86997426e-02, -1.70035591e+01
3.01331878e-02, -5.07083297e-01, 9.17829107e-03, -3.32739091e+00
-2.40792893e-02, -5.07264793e-01, -2.03085653e-02, 3.54932570e+00
-8.60544946e-03, -5.06819844e-01, -3.03017534e-02, -2.20321960e+01
7.88787566e-03, -5.06726801e-01, -3.04964166e-02, -2.55734005e+01
-2.23537162e-03, -5.06563783e-01, -3.14205848e-02, -2.64004002e+01
-1.84427415e-06, -5.06846249e-01, -3.15000005e-02, -2.71904736e+01
-2.85661500e-02, -5.07468045e-01, -1.32749788e-02, 1.47553520e+01
8.58029071e-03, -5.06886482e-01, 3.03088874e-02, -2.49034252e+01
3.04220784e-02, -5.07288218e-01, 8.16989318e-03, -3.35742140e+00
3.10759451e-02, -5.06654263e-01, -5.15127927e-03, -2.32616162e+00
-2.27361135e-02, -5.06627381e-01, 2.18018163e-02, -2.07450345e-01
-2.27644723e-02, -5.06664693e-01, -2.17722040e-02, 3.15823823e-01
-2.00513806e-02, -5.07611871e-01, -2.42938697e-02, -4.89229679e+00
8.55402648e-03, -5.06490946e-01, -3.03163100e-02, -2.52838345e+01
2.06890348e-02, -5.07289529e-01, 2.37531867e-02, -1.10077314e+01
2.17305254e-02, -5.06558597e-01, -2.28042603e-02, -1.02726307e+01
2.06217542e-02, -5.07338583e-01, -2.38116197e-02, -1.19420652e+01
1.28143709e-02, -5.06663501e-01, 2.87757181e-02, -2.13305092e+01
3.13646793e-02, -5.06717980e-01, 2.91665690e-03, -2.60692239e+00
-2.02590078e-02, -5.07278740e-01, 2.41209995e-02, -4.73589611e+00
2.29864824e-03, -5.06496251e-01, 3.14160176e-02, -2.68792133e+01
2.27956800e-03, -5.06519318e-01, -3.14174108e-02, -2.73272324e+01
7.89930392e-03, -5.06730199e-01, 3.04934587e-02, -2.52972679e+01
2.00709086e-02, -5.07604480e-01, 2.42777411e-02, -1.20415192e+01
-3.14128771e-02, -5.06870270e-01, -2.34117033e-03, 2.20638065e+01
-1.08521366e-02, -5.07283747e-01, -2.95716282e-02, -1.94469013e+01
-3.14132087e-02, -5.06868482e-01, 2.33675935e-03, 2.20553970e+01
-1.32060843e-03, -5.06955206e-01, 3.14723067e-02, -2.63661118e+01
2.00081486e-02, -5.07681847e-01, -2.43294872e-02, -1.28584471e+01
-1.08748777e-02, -5.07328033e-01, 2.95632724e-02, -1.91199036e+01
-3.14911380e-02, -5.06554306e-01, -7.47114012e-04, 2.21063347e+01
-2.11375742e-03, -5.06634772e-01, 3.14290002e-02, -2.63794155e+01
-2.89479867e-02, -5.07798374e-01, -1.24203116e-02, 1.59808741e+01
8.95541336e-04, -5.07656157e-01, 3.14872675e-02, -2.67476139e+01
1.41653446e-02, -5.07909715e-01, 2.81352624e-02, -1.98538513e+01
3.07554007e-02, -5.07735729e-01, 6.80848025e-03, -3.32243228e+00
-3.12325973e-02, -5.07767677e-01, -4.09571454e-03, 2.21800709e+01
2.89436709e-02, -5.07538140e-01, 1.24303652e-02, -3.41324162e+00
2.93500666e-02, -5.07867515e-01, -1.14378156e-02, -2.59902620e+00
1.41774369e-02, -5.07788122e-01, -2.81291716e-02, -2.06346035e+01
6.65832369e-04, -5.06716967e-01, -3.14929634e-02, -2.70125332e+01
-9.81823169e-03, -5.07675052e-01, -2.99307927e-02, -2.04047642e+01
-2.17230115e-02, -5.07924736e-01, 2.28114184e-02, -1.35862160e+00
-2.48549636e-02, -5.07831752e-01, -1.93515066e-02, 5.69820642e+00
2.89134700e-02, -5.07808328e-01, -1.25004528e-02, -2.57003903e+00
-2.99535245e-02, -5.07848859e-01, -9.74865910e-03, 1.86544094e+01
-2.99564879e-02, -5.07732093e-01, 9.73954983e-03, 1.84069233e+01
2.71160901e-02, -5.07658839e-01, 1.60302110e-02, -3.58472443e+00
-2.15891134e-02, -5.07830918e-01, -2.29381826e-02, -1.41802204e+00
-5.87808015e-03, -5.07504046e-01, 3.09466999e-02, -2.39870930e+01
-3.12431026e-02, -5.07759869e-01, 4.01479006e-03, 2.22303162e+01
1.12395091e-02, -5.07377028e-01, -2.94265784e-02, -2.32121429e+01
3.07396818e-02, -5.07936418e-01, -6.87909732e-03, -2.46219969e+00
2.66378149e-02, -5.07851660e-01, 1.68129951e-02, -3.77339625e+00
-1.93725862e-02, -5.07851720e-01, -2.48385370e-02, -5.91206598e+00
1.68669336e-02, -5.07727623e-01, -2.66036950e-02, -1.74294586e+01
9.80339013e-03, -5.07827520e-01, 2.99356580e-02, -2.36424885e+01
-2.99972622e-03, -5.07651210e-01, -3.13568451e-02, -2.55414886e+01
-2.33579129e-02, -5.06962061e-01, -2.11342834e-02, 1.71969843e+00
-1.94502864e-02, -5.07762432e-01, 2.47777402e-02, -6.14300776e+00
2.70807855e-02, -5.07734358e-01, -1.60897803e-02, -2.92886806e+00
2.66111176e-02, -5.07857859e-01, -1.68552212e-02, -3.13099170e+00
-9.68571845e-03, -5.07817805e-01, 2.99739372e-02, -2.04006004e+01
1.76927187e-02, -5.07490039e-01, -2.60618050e-02, -1.62159176e+01
-2.48842947e-02, -5.07847011e-01, 1.93137750e-02, 5.65615606e+00
2.60744039e-02, -5.07717192e-01, -1.76741481e-02, -3.65342832e+00
-2.71148887e-02, -5.07679582e-01, -1.60322450e-02, 1.11718454e+01
2.60966849e-02, -5.07717609e-01, 1.76412333e-02, -4.09091377e+00
2.30156276e-02, -5.07836580e-01, 2.15065330e-02, -7.64002609e+00
-6.82223216e-03, -5.07840812e-01, -3.07523515e-02, -2.30976620e+01
3.14847007e-02, -5.07814050e-01, -9.81684076e-04, -1.89851391e+00
2.12197136e-02, -5.06945968e-01, -2.32803300e-02, -1.09941988e+01
-1.43675236e-02, -5.07821083e-01, -2.80325580e-02, -1.42884436e+01
-2.71071345e-02, -5.07682979e-01, 1.60453524e-02, 1.10068560e+01
2.30013132e-02, -5.07842362e-01, -2.15218421e-02, -8.09979725e+00
-1.41709829e-02, -5.08008838e-01, 2.81324238e-02, -1.47422123e+01
-3.11049521e-02, -5.07445812e-01, 4.97312844e-03, 2.15715485e+01
-1.77856404e-02, -5.07526815e-01, 2.59984825e-02, -9.15397739e+00
-8.57647508e-03, -5.07398069e-01, 3.03099677e-02, -2.18200169e+01
1.69279147e-02, -5.07857740e-01, 2.65649334e-02, -1.65295696e+01
-2.06719469e-02, -5.07340789e-01, -2.37680580e-02, -3.80693626e+00
-3.07322126e-02, -5.07847369e-01, -6.91239256e-03, 2.08670559e+01
8.57543200e-03, -5.07411182e-01, -3.03102620e-02, -2.50248051e+01
2.40046135e-03, -5.07216990e-01, 3.14084031e-02, -2.67202663e+01
2.26350967e-03, -5.07481873e-01, -3.14185694e-02, -2.71786251e+01
1.93325598e-02, -5.07843316e-01, 2.48697046e-02, -1.32069616e+01
-2.60485597e-02, -5.07709861e-01, -1.77122150e-02, 8.58769894e+00
-6.79767225e-03, -5.07868767e-01, 3.07577904e-02, -2.29413071e+01
-2.66015865e-02, -5.07860541e-01, -1.68702584e-02, 9.97774410e+00
-5.03906514e-03, -5.07864773e-01, 3.10943387e-02, -2.44680462e+01
-2.79796552e-02, -5.07883966e-01, 1.44702783e-02, 1.31661358e+01
-3.07257883e-02, -5.07735252e-01, 6.94088824e-03, 2.07661076e+01
3.10360435e-02, -5.07419586e-01, 5.38646709e-03, -3.11366296e+00
-2.66008209e-02, -5.07864714e-01, 1.68714672e-02, 9.86799526e+00
2.49482282e-02, -5.07833123e-01, 1.92311183e-02, -5.19310236e+00
6.67093927e-03, -5.07789969e-01, -3.07855252e-02, -2.58978882e+01
-3.02089029e-03, -5.07704198e-01, 3.13548110e-02, -2.52491131e+01
-3.14839296e-02, -5.07878125e-01, 1.00604235e-03, 2.29382725e+01
1.84109900e-02, -5.07811725e-01, -2.55594496e-02, -1.52674065e+01
-4.04685084e-03, -5.07910669e-01, -3.12389657e-02, -2.48608856e+01
-3.09528410e-02, -5.07819891e-01, 5.84565196e-03, 2.14421635e+01
-5.05201798e-03, -5.07705331e-01, -3.10922358e-02, -2.46042500e+01
-2.60461979e-02, -5.07716656e-01, 1.77156888e-02, 8.40777779e+00
-1.68528166e-02, -5.07888138e-01, -2.66126394e-02, -1.06251545e+01
1.93020385e-02, -5.07871747e-01, -2.48933993e-02, -1.40447245e+01
-1.85836162e-02, -5.07811248e-01, 2.54342128e-02, -7.48061371e+00
6.72885776e-03, -5.07801414e-01, 3.07729188e-02, -2.57860947e+01
1.05487732e-02, -5.07677913e-01, -2.96811964e-02, -2.39113216e+01
-2.80639846e-02, -5.07877707e-01, -1.43060423e-02, 1.36593237e+01
2.80465838e-02, -5.07858753e-01, -1.43401250e-02, -2.57021332e+00
-7.80190947e-03, -5.07691741e-01, 3.05185225e-02, -2.24992123e+01
2.96416730e-02, -5.07235646e-01, -1.06593287e-02, -2.55926299e+00
-1.68760903e-02, -5.08055449e-01, 2.65978873e-02, -1.04795027e+01
9.56191029e-03, -5.07910967e-01, -3.00136618e-02, -2.44897823e+01
3.07516428e-03, -5.07784188e-01, -3.13495360e-02, -2.70206966e+01
1.84956919e-02, -5.07718444e-01, 2.54982226e-02, -1.43081894e+01
-2.75444817e-02, -5.07373035e-01, -1.52823944e-02, 1.21791792e+01
2.96665058e-02, -5.07427752e-01, 1.05900187e-02, -3.37551737e+00
3.09955180e-02, -5.07453322e-01, -5.61497547e-03, -2.35869288e+00
-2.25892081e-03, -5.07299244e-01, -3.14189009e-02, -2.58865681e+01
2.49407124e-02, -5.07841110e-01, -1.92408655e-02, -5.19774723e+00
-2.75396090e-02, -5.07374525e-01, 1.52911721e-02, 1.17960510e+01
-2.23031584e-02, -5.07341802e-01, 2.22445317e-02, -4.56189901e-01
2.75441203e-02, -5.07273614e-01, 1.52830435e-02, -3.41669559e+00
-3.97812901e-03, -5.07956088e-01, 3.12477928e-02, -2.48999329e+01
3.08543304e-03, -5.07724047e-01, 3.13485265e-02, -2.65166779e+01
7.73641141e-03, -5.07744551e-01, -3.05351932e-02, -2.55663223e+01
2.55520139e-02, -5.07368922e-01, -1.84213091e-02, -4.33092451e+00
-3.05022690e-02, -5.07365048e-01, 7.86521565e-03, 1.99330463e+01
4.03077854e-03, -5.07939935e-01, -3.12410444e-02, -2.68737278e+01
2.55678389e-02, -5.07369518e-01, 1.83993392e-02, -4.56591463e+00
-2.55389027e-02, -5.07384658e-01, -1.84394810e-02, 7.08167458e+00
-2.23097540e-02, -5.07363856e-01, -2.22379155e-02, -4.02766019e-01
4.00732085e-03, -5.07912219e-01, 3.12440619e-02, -2.62988129e+01
1.33293336e-02, -5.07291198e-01, 2.85408292e-02, -2.05698586e+01
1.77891422e-02, -5.07399380e-01, 2.59960853e-02, -1.51657534e+01
-2.55455934e-02, -5.07384419e-01, 1.84302106e-02, 6.89497519e+00
-3.02773677e-02, -5.07699847e-01, 8.69086012e-03, 1.94166870e+01
-3.04312091e-02, -5.07531226e-01, -8.13582167e-03, 1.99194889e+01
-2.42060144e-02, -5.07448912e-01, 2.01573521e-02, 3.59120011e+00
3.12379263e-02, -5.07763863e-01, 4.05487698e-03, -2.81976509e+00
2.75167245e-02, -5.07389545e-01, -1.53323142e-02, -2.65390468e+00
-2.96456441e-02, -5.07411182e-01, -1.06482767e-02, 1.75300827e+01
-1.09894655e-03, -5.07900953e-01, -3.14808264e-02, -2.60010166e+01
3.04790959e-02, -5.07467270e-01, -7.95454253e-03, -2.52540374e+00
2.93160118e-02, -5.07495701e-01, 1.15248198e-02, -3.37959409e+00
3.12418491e-02, -5.07922053e-01, -4.02454147e-03, -2.07854867e+00
-3.10921129e-02, -5.07612765e-01, -5.05278073e-03, 2.16625881e+01
-1.84819493e-02, -5.07742345e-01, -2.55081858e-02, -7.50898981e+00
-1.58264991e-02, -5.07416010e-01, -2.72354912e-02, -1.24975233e+01
-3.09445262e-02, -5.07320702e-01, -5.88951120e-03, 2.10782337e+01
2.23813858e-02, -5.07652164e-01, -2.21658200e-02, -9.17642117e+00
2.79796105e-02, -5.07484615e-01, 1.44703649e-02, -3.36710382e+00
2.98842695e-02, -5.07439375e-01, -9.95894149e-03, -2.57308388e+00
-1.52693922e-02, -5.07724345e-01, 2.75516920e-02, -1.33639345e+01
2.99526453e-02, -5.07555664e-01, 9.75135993e-03, -3.42882609e+00
-2.93540023e-02, -5.07728517e-01, -1.14277098e-02, 1.69606152e+01
-3.14997323e-02, -5.07686853e-01, 1.29927284e-04, 2.28486881e+01
-3.13488059e-02, -5.07545054e-01, 3.08258506e-03, 2.24969940e+01
1.60580557e-02, -5.07509828e-01, -2.70996112e-02, -1.83968792e+01
-3.13455127e-02, -5.07563472e-01, -3.11591290e-03, 2.23002758e+01
-2.29302235e-02, -5.07478058e-01, 2.15975661e-02, 9.14210737e-01
-2.13462650e-03, -5.07413685e-01, 3.14275883e-02, -2.61027355e+01
-2.36476157e-02, -5.07612348e-01, 2.08096206e-02, 2.26560378e+00
