ds,AutoNHITS,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90
30381,-0.009756681,-0.008604597,-0.008252285,-0.0117881,-0.006256258
30382,-0.08742222,-0.09001668,-0.08666746,-0.08436145,-0.08841826
30383,-0.042524964,-0.04140207,-0.0418842,-0.04119779,-0.04127139
30384,0.028184563,0.029851109,0.027058035,0.024694726,0.027225226
30385,0.04194151,0.041941375,0.03821531,0.039317295,0.036815807
30386,-0.0019101053,-0.00063437223,-0.00357835,-0.0010206699,-0.0049054325
30387,-0.07521072,-0.07426279,-0.07561304,-0.07616371,-0.07484357
30388,-0.0522634,-0.05341788,-0.055329658,-0.05730474,-0.056373052
30389,0.038511533,0.038961932,0.038410228,0.037275515,0.036009323
30390,0.06009829,0.060194507,0.06035559,0.05976915,0.060514275
30391,-0.01373145,-0.013222814,-0.014957637,-0.015934423,-0.014769554
30392,-0.058100715,-0.056363374,-0.056561664,-0.059046283,-0.058483154
30393,-0.046520337,-0.046399355,-0.04284072,-0.04533042,-0.047313526
30394,0.025671348,0.02286388,0.02402988,0.02205041,0.02373068
30395,0.07168512,0.068428785,0.06744613,0.06490961,0.06873769
30396,-0.010059722,-0.011660527,-0.008878387,-0.010647049,-0.010878
30397,-0.07734698,-0.07826332,-0.07819089,-0.07743903,-0.07773543
30398,-0.04967323,-0.05116815,-0.05052779,-0.051531903,-0.050961036
30399,0.034812883,0.033740535,0.0350527,0.032998383,0.03375122
30400,0.05457233,0.054805085,0.052074656,0.051770106,0.053069606
30401,-0.007673189,-0.008233175,-0.01055266,-0.010134622,-0.008781031
30402,-0.067335784,-0.06464325,-0.068758905,-0.06927263,-0.06489086
30403,-0.050835565,-0.051366694,-0.052202024,-0.054532737,-0.05199027
30404,0.037862092,0.03791154,0.03540232,0.034802042,0.035491914
30405,0.050483577,0.05444017,0.050358027,0.049586512,0.054133654
30406,-0.007899299,-0.008659735,-0.007855661,-0.010920219,-0.008515786
30407,-0.06649497,-0.067108855,-0.06750843,-0.069853574,-0.06875862
30408,-0.052723866,-0.05216787,-0.05360823,-0.055437416,-0.052377358
30409,0.03731615,0.03757709,0.035468645,0.033497732,0.037082784
30410,0.054481164,0.0512511,0.054059394,0.04998666,0.04893452
30411,-0.0068310685,-0.008569717,-0.00900474,-0.01047723,-0.0094631165
30412,-0.06886388,-0.06986915,-0.07428112,-0.07393267,-0.0672702
30413,-0.051719613,-0.05326425,-0.053434655,-0.055213735,-0.054356128
30414,0.03656803,0.038044646,0.03505436,0.035706896,0.035141334
30415,0.05014044,0.0516309,0.047158845,0.04799494,0.050794188
30416,-0.0079374835,-0.007135093,-0.008555032,-0.009629145,-0.008779794
30417,-0.066102594,-0.067785844,-0.065226644,-0.066990346,-0.07064213
30418,-0.052781347,-0.0500516,-0.053935662,-0.051912785,-0.05165147
30419,0.032653194,0.0343332,0.031264648,0.032795012,0.03517329
30420,0.06443654,0.061801292,0.07119345,0.06539744,0.05973971
30421,-0.007959187,-0.009083394,-0.00685173,-0.009589182,-0.007924356
30422,-0.086434476,-0.08660324,-0.091603436,-0.08676994,-0.07911584
30423,-0.040453702,-0.03894776,-0.040112212,-0.03959234,-0.03808202
30424,0.027853176,0.029109538,0.029611617,0.026121184,0.02635771
30425,0.03785172,0.03892845,0.041374102,0.042110264,0.041441604
30426,-0.0019244105,-0.0008892566,0.0003105104,-0.00031350553,0.00087831914
30427,-0.076755725,-0.07543622,-0.07144585,-0.07310824,-0.076195344
30428,-0.056539617,-0.058393493,-0.05460757,-0.053063765,-0.054407366
30429,0.038940743,0.040261835,0.037818857,0.039437898,0.041539647
30430,0.058117952,0.060596593,0.06243749,0.06144911,0.057266153
30431,-0.015216276,-0.014097661,-0.013397068,-0.014192328,-0.01620987
30432,-0.05624412,-0.0526502,-0.058316723,-0.056227162,-0.054481044
30433,-0.04369372,-0.04328291,-0.048802793,-0.04515308,-0.04299967
30434,0.023381501,0.023286134,0.024420515,0.022508219,0.01918675
30435,0.06916371,0.067463286,0.07413906,0.06688548,0.061996307
30436,-0.007905576,-0.007787142,-0.009806648,-0.009813223,-0.00757418
30437,-0.07747693,-0.07815053,-0.07965063,-0.0786195,-0.075606324
30438,-0.048846364,-0.051258788,-0.048244447,-0.050350454,-0.04994777
30439,0.034843013,0.03513755,0.036590844,0.03489601,0.036429316
30440,0.052185476,0.05183056,0.05425006,0.05212675,0.05382316
30441,-0.0082075745,-0.00815022,-0.007997483,-0.007657595,-0.008630514
30442,-0.065129,-0.06565297,-0.06473044,-0.06606523,-0.06522722
30443,-0.05119265,-0.051548354,-0.052182287,-0.05369966,-0.05112897
30444,0.03851311,0.034660153,0.03489143,0.03690337,0.03334117
30445,0.055133417,0.052060645,0.05338203,0.055371806,0.04982745
30446,-0.008053169,-0.008231307,-0.010321498,-0.008118235,-0.008199539
30447,-0.06775731,-0.06938598,-0.07193186,-0.067699224,-0.06840497
30448,-0.051903248,-0.053517118,-0.054722507,-0.051310934,-0.05452344
30449,0.037688322,0.03432802,0.036361463,0.03615477,0.034627996
30450,0.049692094,0.05191131,0.05028882,0.04994896,0.04914494
30451,-0.008777872,-0.007501401,-0.010586955,-0.010126758,-0.010916397
30452,-0.07010792,-0.069788314,-0.06711197,-0.06910078,-0.07424238
30453,-0.057221517,-0.05194312,-0.0525466,-0.053022508,-0.05871941
30454,0.03664785,0.037739404,0.03463307,0.036066547,0.034669667
30455,0.0509905,0.050982825,0.050154552,0.0509661,0.04892011
30456,-0.010189027,-0.0078077987,-0.009267345,-0.008209959,-0.010705121
30457,-0.07057175,-0.06662823,-0.06845336,-0.068013385,-0.069371074
30458,-0.050682217,-0.053017132,-0.05253011,-0.05033289,-0.05134929
30459,0.032211848,0.032647338,0.034126166,0.035047352,0.032465927
30460,0.059834212,0.06458679,0.06320469,0.058997817,0.05790604
30461,-0.006397512,-0.006875731,-0.006009966,-0.008783553,-0.009360403
30462,-0.08362356,-0.08497168,-0.0819816,-0.078759134,-0.08367411
30463,-0.03774096,-0.03842236,-0.040130705,-0.039139003,-0.040880367
30464,0.030540213,0.030652627,0.027251378,0.024172053,0.026621863
30465,0.042967185,0.041029662,0.040676773,0.039470553,0.039903596
30466,-0.0017156601,5.4717064e-05,-0.0006828308,-0.00065392256,-0.0038930029
30467,-0.074005134,-0.07520035,-0.07652627,-0.07617195,-0.08012262
30468,-0.052038193,-0.054446463,-0.054413937,-0.054763637,-0.054109544
30469,0.03876303,0.04115716,0.040291853,0.040701173,0.038576998
30470,0.06196685,0.060278878,0.059466414,0.057641175,0.05646176
30471,-0.012742549,-0.01356855,-0.013416395,-0.014688633,-0.014173433
30472,-0.057116017,-0.05534421,-0.055111825,-0.05259189,-0.055844367
30473,-0.044918746,-0.044473544,-0.04403259,-0.042483166,-0.043908924
30474,0.025426134,0.024123386,0.024018764,0.022029757,0.021820828
30475,0.0708871,0.0706861,0.068102576,0.0655919,0.065965086
30476,-0.0075979494,-0.007287748,-0.009448847,-0.007014461,-0.010488458
30477,-0.07601817,-0.07821865,-0.07677873,-0.074611895,-0.07792357
30478,-0.048240162,-0.04884082,-0.05193281,-0.049625702,-0.04970234
30479,0.036107346,0.035693936,0.032537535,0.035751984,0.03442642
30480,0.053623497,0.05181068,0.05325663,0.054367006,0.053272292
30481,-0.007042289,-0.007157922,-0.00814122,-0.007410705,-0.007652357
30482,-0.06694469,-0.0643117,-0.067416355,-0.06475903,-0.06558935
30483,-0.054343164,-0.049767207,-0.052016452,-0.051682487,-0.052173167
30484,0.038386516,0.038413864,0.037115924,0.03664808,0.0356975
30485,0.05840502,0.0534351,0.049804226,0.05189912,0.051147148
30486,-0.0058180653,-0.00708203,-0.00783591,-0.008807942,-0.008908324
30487,-0.066026956,-0.066693276,-0.06618552,-0.067561485,-0.06770387
30488,-0.048501734,-0.052312784,-0.05402957,-0.054380957,-0.053085107
30489,0.0396008,0.036528368,0.036637146,0.035159834,0.036692724
30490,0.052743316,0.04943016,0.054192796,0.049524084,0.051290132
30491,-0.006898135,-0.009518258,-0.0051214993,-0.00881362,-0.007935382
30492,-0.06466972,-0.06792196,-0.070547506,-0.07055843,-0.06888294
30493,-0.050236396,-0.05423306,-0.05426786,-0.053654034,-0.054359183
30494,0.0365502,0.033321477,0.037903033,0.035251144,0.036677726
30495,0.05299925,0.04991484,0.050922833,0.048758768,0.051289648
30496,-0.0049327314,-0.0071246773,-0.0074856207,-0.007841125,-0.009295493
30497,-0.06706606,-0.068607405,-0.066338226,-0.07168119,-0.07069017
30498,-0.0479386,-0.051464416,-0.0501229,-0.050924405,-0.052369907
30499,0.038275395,0.03571936,0.034294084,0.034562968,0.031941317
30500,0.062151115,0.061899915,0.06445002,0.058106687,0.05886783
30501,-0.004171975,-0.0083595365,-0.006349705,-0.005917914,-0.008619331
30502,-0.07722557,-0.078970455,-0.08330365,-0.0788836,-0.08432455
30503,-0.036188707,-0.036227226,-0.037659645,-0.037238255,-0.039181665
30504,0.03061819,0.026515365,0.02960585,0.028801665,0.028584436
30505,0.044408858,0.03957346,0.0433017,0.0411752,0.0406605
30506,0.0015388727,-0.0007133186,0.0010454506,-0.0010967851,-0.001793623
30507,-0.0739747,-0.07388976,-0.07226491,-0.07611868,-0.07499932
30508,-0.05281761,-0.05414871,-0.050856262,-0.052224454,-0.056056336
30509,0.03940622,0.04165747,0.04202478,0.042972475,0.037798986
30510,0.06359501,0.06080445,0.063509904,0.060271166,0.058273233
30511,-0.008639783,-0.0132385045,-0.010607317,-0.011710465,-0.015914984
30512,-0.053587317,-0.052594602,-0.05278033,-0.05234608,-0.055313423
30513,-0.041272193,-0.044335857,-0.04045415,-0.044535965,-0.045183003
30514,0.02566433,0.023486346,0.027762398,0.024029225,0.02391161
30515,0.067644864,0.066354126,0.070931286,0.0696259,0.066380575
30516,-0.0060127154,-0.0062013865,-0.004884529,-0.0073812082,-0.007697247
30517,-0.07053962,-0.07110084,-0.0711372,-0.074443474,-0.07097013
30518,-0.046656623,-0.047874447,-0.048061207,-0.0497311,-0.047512595
30519,0.03743419,0.037093684,0.03605707,0.03596434,0.037342533
30520,0.056975782,0.054914042,0.056198314,0.0561966,0.056972936
30521,-0.00502111,-0.006590858,-0.0069607496,-0.007067919,-0.0050502717
30522,-0.06293664,-0.067648225,-0.065722935,-0.06382137,-0.0666368
30523,-0.047996774,-0.05165788,-0.05048521,-0.04955784,-0.051877372
30524,0.039876517,0.038269956,0.038853068,0.038906183,0.039846312
30525,0.05528532,0.050852373,0.052024923,0.053888932,0.053121343
30526,-0.0075475164,-0.008574329,-0.0071491227,-0.0072069764,-0.0058664605
30527,-0.06827776,-0.06684202,-0.06520934,-0.066927224,-0.063571185
30528,-0.051955685,-0.05205866,-0.052816674,-0.054052882,-0.05068039
30529,0.03769847,0.037290104,0.037233017,0.037137695,0.038763657
30530,0.052554756,0.05567182,0.05220758,0.051917225,0.053628877
30531,-0.006380573,-0.004945469,-0.0053400844,-0.0050640553,-0.0063886493
30532,-0.06700404,-0.06964543,-0.06953628,-0.06819758,-0.06875856
30533,-0.05072344,-0.050555907,-0.05313748,-0.052530453,-0.052175455
30534,0.04043579,0.04081011,0.041122258,0.03725879,0.037776534
30535,0.055046894,0.054439493,0.054725453,0.049668934,0.05201248
30536,-0.005028531,-0.0046215802,-0.0035639033,-0.006707646,-0.0064082146
30537,-0.067962125,-0.06620017,-0.06502477,-0.069972776,-0.06940226
30538,-0.048049286,-0.04904087,-0.04739076,-0.050336465,-0.05020295
30539,0.03800738,0.035598807,0.036777273,0.03494851,0.035672195
30540,0.06159329,0.06290318,0.06686692,0.060785763,0.061700787
30541,-0.0036855116,-0.0048023574,-0.0027790107,-0.004999213,-0.0058849603
30542,-0.07708377,-0.083934024,-0.08282015,-0.08037886,-0.07982734
30543,-0.03652194,-0.03909421,-0.036328167,-0.037382737,-0.037615776
30544,0.029499888,0.032333642,0.03159444,0.029132634,0.026938692
30545,0.041998744,0.043884113,0.0422374,0.040624097,0.040610746
30546,-0.0006697178,0.0005043298,0.00088044256,0.0007569492,-0.0020773262
30547,-0.07714346,-0.075689696,-0.073916584,-0.07363426,-0.074921
30548,-0.05168858,-0.050365075,-0.05291553,-0.05304256,-0.053318433
30549,0.04319653,0.042253748,0.042854708,0.04130356,0.040035363
30550,0.06046576,0.059785478,0.060874507,0.062551215,0.06171226
30551,-0.010869056,-0.011390179,-0.012531564,-0.011042967,-0.012784034
30552,-0.051942483,-0.054626614,-0.05258198,-0.05487275,-0.054266542
30553,-0.040629804,-0.044194967,-0.043132246,-0.042800754,-0.041748464
30554,0.025040269,0.026421115,0.023758426,0.025398456,0.025876015
30555,0.07106725,0.07805237,0.0675613,0.071506895,0.0677309
30556,-0.0061839595,-0.0062475055,-0.005560279,-0.006731041,-0.004240173
30557,-0.07697241,-0.07781859,-0.07249166,-0.072544955,-0.07005379
30558,-0.047481075,-0.045990318,-0.049168263,-0.04859467,-0.049020156
30559,0.036691472,0.037698835,0.03684175,0.03588055,0.038189754
30560,0.053596333,0.056952655,0.056340814,0.060053453,0.058849514
30561,-0.0069082975,-0.006180927,-0.0056886673,-0.0053890944,-0.0054772794
30562,-0.06419273,-0.06286993,-0.066618055,-0.06411742,-0.063721806
30563,-0.04967434,-0.051547345,-0.048323885,-0.050735414,-0.04749663
30564,0.036596574,0.03806778,0.03890297,0.044236533,0.037581757
30565,0.0545564,0.057967395,0.049554463,0.06035304,0.055675775
30566,-0.005793998,-0.005074665,-0.0052877665,-0.0031968802,-0.0026793033
30567,-0.066767156,-0.0648157,-0.064817235,-0.061272264,-0.065713994
30568,-0.050232813,-0.04977934,-0.052966285,-0.049747016,-0.05095848
30569,0.037602466,0.040232666,0.036843125,0.041287094,0.037268106
30570,0.055374175,0.054894403,0.056588817,0.052754417,0.054466985
30571,-0.00520687,-0.004828304,-0.0052985717,-0.0053690076,-0.00620766
30572,-0.06736826,-0.064422294,-0.07376946,-0.06735286,-0.06924148
30573,-0.05010078,-0.049822293,-0.05253792,-0.052328784,-0.04912378
30574,0.038577437,0.03731518,0.042350143,0.039644696,0.04153718
30575,0.053633556,0.05313804,0.055440947,0.052276865,0.053652458
30576,-0.004739955,-0.0041914433,-0.0052193403,-0.006177932,-0.005045682
30577,-0.06423046,-0.06585215,-0.06889348,-0.0702734,-0.064133346
30578,-0.04699041,-0.04830964,-0.049184904,-0.048896506,-0.046598256
30579,0.036474638,0.038140662,0.035767764,0.03500907,0.037515633
30580,0.0671814,0.06410242,0.063437656,0.0611981,0.067019425
30581,-0.002124264,-0.004481487,-0.0032119025,-0.0058904737,-0.0032044072
30582,-0.08460202,-0.0795349,-0.08550965,-0.083471745,-0.080654815
30583,-0.037577316,-0.03588295,-0.039048463,-0.0365607,-0.034818813
30584,0.033420414,0.03197123,0.034877494,0.030530915,0.031574637
30585,0.04347606,0.04320532,0.04703617,0.041322976,0.04317397
30586,0.0006159544,0.0030782297,0.0013080239,0.0030881315,0.0028197318
30587,-0.07081306,-0.07240547,-0.0733446,-0.068059504,-0.07073592
30588,-0.05134707,-0.05045533,-0.047187958,-0.053307757,-0.051361077
30589,0.04085016,0.04732819,0.04592994,0.044214077,0.044102635
30590,0.06580099,0.06589894,0.064221665,0.06911608,0.06435117
30591,-0.008768573,-0.0073181093,-0.008362681,-0.009196214,-0.010610916
30592,-0.052332103,-0.04766971,-0.0498192,-0.050575018,-0.05137773
30593,-0.038798705,-0.03698486,-0.039212137,-0.037410706,-0.039864406
30594,0.02882795,0.028817162,0.029112995,0.025090382,0.0263516
30595,0.072497025,0.07403478,0.07390158,0.06631091,0.0707977
30596,-0.0033401959,-0.0023127683,-0.0037531517,-0.0016696863,-0.00454521
30597,-0.07251221,-0.07436667,-0.073183924,-0.07004501,-0.072616175
30598,-0.045562685,-0.04548715,-0.045444716,-0.046250697,-0.045778945
30599,0.04014136,0.040782854,0.040903695,0.04060243,0.039746672
30600,0.057747066,0.05698237,0.05916366,0.05803515,0.05860889
30601,-0.0034992546,-0.00350295,-0.00151667,-0.0030307919,-0.003560856
30602,-0.06214863,-0.06355282,-0.060106434,-0.06188573,-0.06250985
30603,-0.046431765,-0.047970407,-0.04629551,-0.049277056,-0.048775055
30604,0.042432033,0.041861475,0.04144941,0.041922174,0.041754182
30605,0.059581798,0.05587782,0.05753623,0.061445437,0.058674395
30606,-0.0016577058,-0.0024636611,-0.0014531016,-0.0027929097,-0.0034438223
30607,-0.063168794,-0.063021235,-0.062863275,-0.06305672,-0.062976606
30608,-0.047440298,-0.049592525,-0.049071983,-0.045389645,-0.047855698
30609,0.040501717,0.042548735,0.042547405,0.04348627,0.041235693
30610,0.05616483,0.057712458,0.0589275,0.057726398,0.057550415
30611,-0.005270712,-0.003642045,-0.002114974,-0.00087279826,-0.003926784
30612,-0.06660225,-0.06577793,-0.06568441,-0.06345715,-0.06775175
30613,-0.050328426,-0.049452737,-0.04698945,-0.050487734,-0.04992206
30614,0.040586427,0.04154513,0.04414721,0.04142003,0.04003526
30615,0.056115866,0.05668284,0.057945535,0.05689051,0.054103896
30616,-0.0048119277,-0.002677843,-0.00015544891,-0.003064081,-0.003603056
30617,-0.064852,-0.065705895,-0.06298366,-0.0644034,-0.06405653
30618,-0.04511608,-0.044446617,-0.04417342,-0.04521583,-0.047229916
30619,0.04207468,0.040261187,0.040184535,0.039830297,0.03830475
30620,0.06741366,0.06498473,0.06784405,0.06499037,0.06810191
30621,-0.000187397,-0.0014707781,-0.002731841,-0.0025869682,-0.0028474182
30622,-0.07797645,-0.08447523,-0.085800275,-0.07752914,-0.08183367
30623,-0.036272362,-0.039317712,-0.037775993,-0.03486474,-0.03609483
30624,0.033393905,0.03549069,0.034576178,0.031962752,0.031993434
30625,0.044750363,0.047272846,0.045298666,0.04550174,0.04325013
30626,0.004794672,0.002875343,0.0029630214,0.0035986453,0.0030467063
30627,-0.06945392,-0.074139684,-0.07168892,-0.06988688,-0.0675501
30628,-0.051382057,-0.04924625,-0.050316032,-0.050077908,-0.0509457
30629,0.043359194,0.04488168,0.04477288,0.04310599,0.042309787
30630,0.06614276,0.06256667,0.06472585,0.06652438,0.067816466
30631,-0.008525193,-0.009221494,-0.009441361,-0.009132609,-0.008955449
30632,-0.051049948,-0.05079642,-0.050560474,-0.053248793,-0.052432165
30633,-0.037305802,-0.04001601,-0.03808005,-0.040454462,-0.03860028
30634,0.02850902,0.030371487,0.029403612,0.028449044,0.029951751
30635,0.06849942,0.08036901,0.075635,0.07089285,0.0714273
30636,-0.0044268705,-0.003175117,-0.0032972693,-0.0065809377,-0.004515685
30637,-0.06840416,-0.0771471,-0.07608944,-0.071718395,-0.0720658
30638,-0.0467673,-0.043630272,-0.044780318,-0.04654041,-0.046031836
30639,0.03980328,0.04096034,0.041508906,0.039437495,0.039995596
30640,0.062059894,0.056245767,0.05649238,0.060591668,0.058034852
30641,-0.0032875538,-0.00447578,-0.005757004,-0.0032473132,-0.0023380518
30642,-0.06331142,-0.060738966,-0.06186956,-0.06494337,-0.0621275
30643,-0.048175186,-0.048347227,-0.046335828,-0.05186025,-0.04955661
30644,0.04450184,0.040826127,0.041404005,0.044806108,0.040872823
30645,0.059551902,0.061606303,0.058750592,0.059017316,0.057709098
30646,-0.002931565,-0.0046553537,-0.003192719,-0.004340619,-0.0049584135
30647,-0.06209956,-0.06769405,-0.06576363,-0.06140279,-0.065261886
30648,-0.048928507,-0.048784867,-0.04984382,-0.04895272,-0.04830234
30649,0.041063696,0.042785555,0.042994313,0.04254682,0.043727104
30650,0.05611832,0.055654284,0.059522793,0.055790544,0.05751182
30651,-0.0042134374,-0.00629925,-0.00255619,-0.0030384809,-0.002677165
30652,-0.06971002,-0.0636505,-0.065262645,-0.066188395,-0.06172888
30653,-0.051860623,-0.047856934,-0.047391832,-0.048730962,-0.047597654
30654,0.04380383,0.039575323,0.04112985,0.043908928,0.039262902
30655,0.057575002,0.056676373,0.055877913,0.056211226,0.05532357
30656,-0.0031073987,-0.0025075376,-0.00092191994,-0.0019751936,-0.0025988817
30657,-0.066597104,-0.06842856,-0.06375222,-0.06624173,-0.06729177
30658,-0.045101628,-0.047337025,-0.045805357,-0.04541091,-0.04760637
30659,0.039894983,0.038685307,0.041196752,0.040948287,0.039350044
30660,0.06464949,0.06355735,0.07025032,0.064148396,0.06438008
30661,-0.0016194787,-0.0034459177,8.755922e-05,-0.0028509386,-0.00216531
30662,-0.081488565,-0.08102307,-0.080233306,-0.07749696,-0.076861665
30663,-0.035603702,-0.03419505,-0.034044802,-0.034257606,-0.034581244
30664,0.036240622,0.035780817,0.03589809,0.032523975,0.031863824
30665,0.04695554,0.046732157,0.04591775,0.043925032,0.044102088
30666,0.0022888929,0.0029709637,0.0023551136,0.001958415,-6.189942e-05
